WA,WA_Name,plan_code,Issue Date,cntrct_code,app_recvd_date,annual_premium,issue_state,policy_nbr,paid_to_date,first_name,last_name,insured_address,insured_city,zip,draft_date,coverage_amount,Mode,tobacco,insured_ssn_last4,agent_first_name,agent_last_name,agent_email,insured_email,insured_phone_no,Contract Reason,Contract Date,Term Date,last_premium_applied,billing_method,gender
LRJUIRFI,ASHLEY SMITH,WL10R TX,20220319,C,20220211,4758.61,MA,GTL9209263Z,20230303,Michael,Brown,539 PINE ST,Springfield,28749,20230308,25000,Quarterly,Y,6145,Ashley,Smith,ashley.smith5@insurancecorp.com,MICHAELBROWN11@email.com,8006762756,NSF,20220319,20220325,20230109,MAIL,M
AYXWMTBB,ASHLEY JONES,UL05G CA,20230425,C,20230224,838.93,CA,GTL7068991Y,20230510,Victoria,Jackson,3532 OAK ST,Los Angeles,39446,,100000,Annual,Y,5345,Ashley,Jones,ashley.jones3@insurancecorp.com,VICTORIAJACKSON66@email.com,8002044470,CONV,20230425,,20230405,DIR,F
46M090SS,MICHAEL TAYLOR,TRM20 NY,20250523,R,20250305,1711.65,WA,GTL5288761E,20260307,Chloe,Moore,5750 OAK ST,Seattle,66691,,10000,Quarterly,Y,4391,Michael,Taylor,michael.taylor4@insurancecorp.com,CHLOEMOORE51@email.com,8000786867,RERAT,20250523,,20260204,DIR,F
2PKFY5RL,ANDREW WILSON,WL12S PA,20241102,A,20241008,4540.76,NC,GTL1451777Z,20250929,Michael,Thompson,1366 OAK ST,Raleigh,34475,,12000,Monthly,Y,6100,Andrew,Wilson,andrew.wilson9@insurancecorp.com,MICHAELTHOMPSON58@email.com,8001147709,Account Closed,20241102,20241102,20250921,MAIL,F
R9N2MZCZ,LAUREN MILLER,UL05G CA,20240227,R,20240202,4491.51,GA,GTL6808325E,20250208,Chris,Jones,7048 MAIN ST,Augusta,49014,20250128,25000,Monthly,N,0231,Lauren,Miller,lauren.miller6@insurancecorp.com,CHRISJONES99@email.com,8001114283,Cancelled,20240227,20240906,20241229,PAC,M
20JJRSZ5,GRACE CLARK,SP500 FL,20250410,T,20250303,3989.71,NJ,GTL3490099C,20250601,Jessica,Taylor,9522 MAPLE ST,Newark,85326,,50000,Annual,N,4422,Grace,Clark,grace.clark4@insurancecorp.com,JESSICATAYLOR60@email.com,8000288461,RERAT,20250410,,20250515,PAC,M
BS0L43R1,MEGAN ANDERSON,WL12S PA,20240617,C,20240402,3992.07,CO,GTL2977302Q,20240719,Matthew,Anderson,8163 MAPLE ST,Colorado Springs,86485,,8000,Semi-Annual,Y,0715,Megan,Anderson,megan.anderson9@insurancecorp.com,MATTHEWANDERSON47@email.com,8002842341,REI,20240617,,20240709,MAIL,M
YBDMV87S,SOPHIA MOORE,SP500 FL,20230120,C,20221230,2520.02,NY,GTL8512032J,20240102,Robert,Scott,6632 OAK ST,New York,42990,,100000,Monthly,Y,4474,Sophia,Moore,sophia.moore7@insurancecorp.com,ROBERTSCOTT61@email.com,8009660123,NSF,20230120,20230224,20231217,DIR,F
36EYZNMG,CHRIS SCOTT,SP500 FL,20250628,C,20250612,3784.77,NC,GTL2238880X,20251008,Ashley,Hernandez,9191 OAK ST,Greensboro,61591,,8000,Monthly,N,9359,Chris,Scott,chris.scott3@insurancecorp.com,ASHLEYHERNANDEZ13@email.com,8001331895,,20250628,,20250929,DIR,M
OWGC7UNT,SARAH MARTIN,TRM20 NY,20250721,R,20250628,4528.05,NC,GTL7823373X,20260615,Ashley,Lee,7261 PINE ST,Charlotte,61012,,5000,Quarterly,N,9761,Sarah,Martin,sarah.martin4@insurancecorp.com,ASHLEYLEE57@email.com,8000305224,Check Returned,20250721,20250721,20260604,DIR,F
BU4OP0HZ,JAMES CLARK,WL10R TX,20230901,T,20230826,2890.67,WA,GTL7032611O,20231029,Brian,Johnson,170 OAK ST,Seattle,44220,20231025,25000,Semi-Annual,N,3635,James,Clark,james.clark4@insurancecorp.com,BRIANJOHNSON64@email.com,8008061901,Cancelled,20230901,20240220,20230928,PAC,F
HJAKCE1E,KEVIN WHITE,SP500 FL,20241001,C,20240721,2185.17,CO,GTL0791802W,20250211,Ryan,Thomas,6491 MAIN ST,Aurora,88830,,10000,Semi-Annual,Y,4673,Kevin,White,kevin.white4@insurancecorp.com,RYANTHOMAS16@email.com,8007545083,NSF,20241001,20241012,20250104,MAIL,F
M1QPB58E,GRACE HERNANDEZ,SP500 FL,20241009,T,20240731,4446.11,NY,GTL0409406N,20241012,Sophia,Wilson,9796 ELM ST,Rochester,37467,,8000,Quarterly,Y,6622,Grace,Hernandez,grace.hernandez7@insurancecorp.com,SOPHIAWILSON10@email.com,8008757150,LP,20241009,,20240927,DIR,M
3TNAF6X7,RYAN SCOTT,WL12S PA,20250309,T,20250220,1585.51,TX,GTL1970604D,20251001,Grace,Davis,989 MAIN ST,Austin,35736,,100000,Quarterly,Y,7045,Ryan,Scott,ryan.scott7@insurancecorp.com,GRACEDAVIS80@email.com,8002500755,Account Closed,20250309,20250311,20250901,MAIL,M
FHBLVT9H,RYAN THOMPSON,WL10R TX,20230320,T,20230215,4780.45,PA,GTL8323564Z,20230527,Emily,Miller,4312 OAK ST,Jim Thorpe,31224,,12000,Semi-Annual,N,5080,Ryan,Thompson,ryan.thompson4@insurancecorp.com,EMILYMILLER78@email.com,8002910286,CONV,20230320,,20230330,MAIL,F
P7YARNBJ,MATTHEW ALLEN,TRM20 NY,20240510,R,20240508,2926.3,AZ,GTL6959772L,20240821,William,Jones,5526 ELM ST,Tucson,36086,,12000,Annual,Y,4465,Matthew,Allen,matthew.allen9@insurancecorp.com,WILLIAMJONES82@email.com,8008609396,Account Closed,20240510,20240513,20240723,DIR,M
0IWP9C2B,SARAH WHITE,TRM20 NY,20230427,C,20230415,3436.45,NY,GTL7267596A,20230701,Nicole,Walker,7178 MAPLE ST,Albany,63756,20230625,25000,Semi-Annual,N,5728,Sarah,White,sarah.white4@insurancecorp.com,NICOLEWALKER30@email.com,8007619936,NSF,20230427,20230509,20230531,DIR,F
EL6Q45CK,SOPHIA WILSON,WL10R TX,20211006,C,20210817,3605.6,AZ,GTL9408854F,20220523,Kevin,Allen,1895 PINE ST,Tucson,92877,20220511,8000,Quarterly,N,0943,Sophia,Wilson,sophia.wilson3@insurancecorp.com,KEVINALLEN34@email.com,8003762547,Cancelled,20211006,20211011,20220411,DIR,M
6OAL89EV,MICHAEL ANDERSON,TRM20 NY,20250827,R,20250717,3035.56,MI,GTL5087427R,20260228,Lauren,Moore,822 OAK ST,Grand Rapids,85293,,12000,Semi-Annual,Y,2356,Michael,Anderson,michael.anderson5@insurancecorp.com,LAURENMOORE53@email.com,8006797627,RERAT,20250827,,20260112,PAC,F
96X6SBJN,WILLIAM BROWN,WL10R TX,20231031,C,20231020,2120.6,NY,GTL0254141H,20231223,Ashley,White,223 MAIN ST,Albany,22350,20231208,50000,Monthly,Y,9925,William,Brown,william.brown9@insurancecorp.com,ASHLEYWHITE77@email.com,8005840369,Account Closed,20231031,20240130,20231120,CHECK,F
K163KTP9,DANIEL JACKSON,WL12G PA,20260107,R,20251017,4867.02,FL,GTL8368711W,20261003,Michael,Hall,7851 PINE ST,Orlando,42057,,50000,Annual,N,9945,Daniel,Jackson,daniel.jackson6@insurancecorp.com,MICHAELHALL36@email.com,8005698104,N/A,20260107,,20260928,MAIL,F
FEL3435S,SOPHIA MARTIN,WL12S PA,20250706,R,20250413,3166.83,PA,GTL3895078K,20251227,Henry,Martin,9087 MAPLE ST,Harrisburg,25062,,50000,Annual,N,1312,Sophia,Martin,sophia.martin5@insurancecorp.com,HENRYMARTIN71@email.com,8006548739,Check Returned,20250706,20250816,20251116,MAIL,F
1VX49T1U,BRIAN HARRIS,WL12G PA,20240114,T,20231017,1895.47,IL,GTL7433098W,20240707,William,Harris,9817 MAIN ST,Rockford,69266,,50000,Monthly,N,8949,Brian,Harris,brian.harris7@insurancecorp.com,WILLIAMHARRIS90@email.com,8008769331,Check Returned,20240114,20240205,20240511,CHECK,M
NOJP4YNO,MICHAEL TAYLOR,SP500 FL,20220926,A,20220902,2567.56,GA,GTL6752570S,20230609,Nicole,Walker,2339 OAK ST,Savannah,68061,,8000,Annual,N,0791,Michael,Taylor,michael.taylor8@insurancecorp.com,NICOLEWALKER13@email.com,8002889758,Credit Card Declined,20220926,20221121,20230516,CHECK,F
4WRWRDI2,RYAN GARCIA,TRM20 NY,20250226,R,20250107,2745.18,CO,GTL0042072Z,20250920,Matthew,Young,3199 ELM ST,Aurora,04825,,8000,Annual,N,5476,Ryan,Garcia,ryan.garcia3@insurancecorp.com,MATTHEWYOUNG73@email.com,8008636541,NSF,20250226,20250226,20250919,PAC,F
XMH5YFWD,WILLIAM YOUNG,SP500 FL,20230705,C,20230619,2792.61,NC,GTL3293160J,20240531,Henry,Walker,2951 MAPLE ST,Charlotte,14028,20240613,12000,Quarterly,Y,0188,William,Young,william.young8@insurancecorp.com,HENRYWALKER98@email.com,8000936497,NSF,20230705,20230705,20240407,PAC,M
K8349QE6,LAUREN SMITH,UL05G CA,20251220,R,20251117,3740.43,TX,GTL7605785Z,20260831,Sarah,Martinez,9481 MAIN ST,Dallas,51005,,8000,Semi-Annual,N,9116,Lauren,Smith,lauren.smith2@insurancecorp.com,SARAHMARTINEZ35@email.com,8000357221,,20251220,,20260826,CHECK,M
WTDZM62K,GEORGE MARTINEZ,TRM20 NY,20231004,A,20231003,2445.85,NC,GTL4761549Z,20240326,William,Jackson,1031 PINE ST,Durham,20997,,5000,Annual,Y,3965,George,Martinez,george.martinez4@insurancecorp.com,WILLIAMJACKSON75@email.com,8005271387,N/A,20231004,,20240223,MAIL,F
54RI744L,DAVID BROWN,UL05G CA,20250307,A,20241217,4432.78,NY,GTL2537795H,20251217,Ashley,Wilson,5948 PINE ST,Rochester,11522,,25000,Quarterly,N,8288,David,Brown,david.brown4@insurancecorp.com,ASHLEYWILSON92@email.com,8004981907,Cancelled,20250307,20250307,20251122,CHECK,M
PIGBH5F7,EMILY WILLIAMS,WL12G PA,20230717,R,20230613,654.54,TX,GTL3660620G,20240415,Nicole,Martinez,262 PINE ST,Dallas,20958,,100000,Annual,N,7464,Emily,Williams,emily.williams1@insurancecorp.com,NICOLEMARTINEZ45@email.com,8006305839,NSF,20230717,20231012,20240222,PAC,M
IZE0UHZN,HENRY CLARK,WL10R TX,20251217,A,20250923,4647.15,FL,GTL0328858Z,20260426,Ashley,Lewis,3751 MAPLE ST,Orlando,85847,,12000,Quarterly,Y,2494,Henry,Clark,henry.clark8@insurancecorp.com,ASHLEYLEWIS52@email.com,8002134812,N/A,20251217,,20260311,PAC,M
E796ODGI,AMANDA JACKSON,WL10R TX,20240523,R,20240317,4305.2,GA,GTL3798474Q,20241007,Melissa,White,4801 ELM ST,Columbus,42356,,100000,Annual,Y,2491,Amanda,Jackson,amanda.jackson9@insurancecorp.com,MELISSAWHITE84@email.com,8006441214,Cancelled,20240523,20240614,20241001,MAIL,M
ZG59KISX,ELIZABETH ANDERSON,TRM20 NY,20230802,T,20230623,734.38,FL,GTL6091592T,20240608,Matthew,Wilson,7841 PINE ST,Tampa,16142,,50000,Monthly,Y,9469,Elizabeth,Anderson,elizabeth.anderson4@insurancecorp.com,MATTHEWWILSON27@email.com,8005325137,Check Returned,20230802,20230915,20240427,MAIL,M
2ERKZCCX,MATTHEW SMITH,WL10R TX,20250524,A,20250418,3629.82,CO,GTL6530869K,20260318,David,Thompson,1170 ELM ST,Aurora,74664,20260317,5000,Quarterly,N,5126,Matthew,Smith,matthew.smith7@insurancecorp.com,DAVIDTHOMPSON37@email.com,8007365516,LP,20250524,,20260130,PAC,M
YOIZO5HU,VICTORIA HARRIS,WL12G PA,20240430,R,20240313,3537.39,MA,GTL1758815R,20241216,David,Scott,3243 MAPLE ST,Springfield,11328,,5000,Semi-Annual,N,5516,Victoria,Harris,victoria.harris3@insurancecorp.com,DAVIDSCOTT49@email.com,8009057072,REI,20240430,,20241116,DIR,F
SEANB376,JOHN HARRIS,LIF20 AZ,20231004,T,20230831,4426.67,TX,GTL2595129Q,20231013,Jane,Walker,5240 MAIN ST,San Antonio,68301,,8000,Quarterly,N,5496,John,Harris,john.harris9@insurancecorp.com,JANEWALKER89@email.com,8004752607,Credit Card Declined,20231004,20240730,20230818,CHECK,M
V5B96YAK,KEVIN JOHNSON,WL12S PA,20240608,T,20240522,4808.52,IL,GTL4911796T,20241102,Megan,Brown,3345 OAK ST,Rockford,65982,,8000,Annual,Y,3816,Kevin,Johnson,kevin.johnson7@insurancecorp.com,MEGANBROWN79@email.com,8007833171,REI,20240608,,20240921,DIR,F
HDKUWYIS,GRACE HARRIS,PUL99 WA,20260220,R,20251228,2659.67,WA,GTL0715925P,20261226,Grace,Thomas,3642 MAIN ST,Seattle,63594,,10000,Monthly,N,6053,Grace,Harris,grace.harris3@insurancecorp.com,GRACETHOMAS29@email.com,8000173867,LP,20260220,,20261030,CHECK,M
0ERPY8MI,DAVID YOUNG,LIF20 AZ,20241031,R,20240812,1428.28,WA,GTL5667330W,20250222,Matthew,Lee,6108 MAPLE ST,Tacoma,56174,,5000,Annual,Y,1365,David,Young,david.young6@insurancecorp.com,MATTHEWLEE81@email.com,8009748884,Cancelled,20241031,20241101,20250218,DIR,F
5A84B5KQ,LAUREN TAYLOR,TRM20 NY,20230413,T,20230404,4277.06,FL,GTL6269092W,20231227,Emily,Martin,6750 MAPLE ST,Tampa,00483,,8000,Annual,Y,9932,Lauren,Taylor,lauren.taylor9@insurancecorp.com,EMILYMARTIN67@email.com,8000550961,,20230413,,20231029,CHECK,M
6Z737Z18,ANDREW ALLEN,UL05G CA,20211025,R,20210804,3949.92,TX,GTL8205436X,20220418,James,Jones,6720 MAIN ST,Dallas,69036,,10000,Annual,N,2953,Andrew,Allen,andrew.allen8@insurancecorp.com,JAMESJONES34@email.com,8005363176,Account Closed,20211025,20211027,20220327,CHECK,F
0UJHVQNZ,ROBERT MARTINEZ,LIF20 AZ,20260116,C,20251209,4252.71,AZ,GTL1658016B,20260902,Brian,Walker,8813 MAPLE ST,Phoenix,26838,,10000,Quarterly,N,5276,Robert,Martinez,robert.martinez1@insurancecorp.com,BRIANWALKER22@email.com,8009824867,RERAT,20260116,,20260901,DIR,M
XJ5I60XF,JOHN JOHNSON,WL12S PA,20221115,T,20220925,1401.41,IL,GTL4000231W,20231109,Henry,Lee,779 OAK ST,Aurora,27823,,12000,Monthly,N,8615,John,Johnson,john.johnson3@insurancecorp.com,HENRYLEE31@email.com,8006874883,RERAT,20221115,,20230921,MAIL,M
MI183LWN,RYAN WHITE,UL05G CA,20231111,T,20231005,2821.57,TX,GTL2375552R,20241011,Emily,Jackson,974 MAPLE ST,Houston,04328,,12000,Monthly,N,1183,Ryan,White,ryan.white2@insurancecorp.com,EMILYJACKSON22@email.com,8005336649,Cancelled,20231111,20231212,20241004,DIR,M
OS1FP564,NICOLE MOORE,TRM20 NY,20250417,T,20250411,3981.18,NJ,GTL2254105C,20250810,Amanda,Thomas,336 MAPLE ST,Jersey City,89299,,8000,Semi-Annual,N,1607,Nicole,Moore,nicole.moore4@insurancecorp.com,AMANDATHOMAS81@email.com,8001997588,Check Returned,20250417,20250824,20250707,MAIL,F
E0YDFOO5,BRIAN CLARK,LIF20 AZ,20230712,R,20230505,2612.25,IL,GTL8262818Q,20240312,Elizabeth,Brown,161 PINE ST,Chicago,65833,,8000,Annual,N,6655,Brian,Clark,brian.clark1@insurancecorp.com,ELIZABETHBROWN21@email.com,8005434275,RERAT,20230712,,20240306,PAC,M
O09S4UUU,ELIZABETH HARRIS,PUL99 WA,20220430,T,20220308,2946.18,PA,GTL3742499Q,20221003,Matthew,Scott,9231 OAK ST,Harrisburg,10311,20221002,5000,Semi-Annual,Y,2473,Elizabeth,Harris,elizabeth.harris3@insurancecorp.com,MATTHEWSCOTT94@email.com,8002893729,Cancelled,20220430,20221218,20220828,MAIL,M
3LNA9PMR,JOHN TAYLOR,TRM20 NY,20231024,C,20230916,2196.87,CO,GTL0736234G,20240916,William,Wilson,3959 ELM ST,Denver,42062,20240926,5000,Semi-Annual,N,9745,John,Taylor,john.taylor6@insurancecorp.com,WILLIAMWILSON77@email.com,8001251280,RERAT,20231024,,20240718,DIR,M
AW36NUQP,KEVIN ANDERSON,WL10R TX,20210404,C,20210117,4513.69,IL,GTL7731005O,20211013,Robert,Walker,3197 PINE ST,Chicago,58057,,8000,Quarterly,N,2084,Kevin,Anderson,kevin.anderson8@insurancecorp.com,ROBERTWALKER15@email.com,8004019664,NSF,20210404,20210413,20210924,CHECK,F
XY7AYL7H,WILLIAM DAVIS,WL12G PA,20220223,A,20211212,2923.89,OH,GTL5906253S,20220327,Melissa,Garcia,3408 OAK ST,Cleveland,07563,,25000,Quarterly,Y,9044,William,Davis,william.davis2@insurancecorp.com,MELISSAGARCIA57@email.com,8005673728,Check Returned,20220223,20220223,20220310,PAC,M
95OFSC1Q,HENRY MILLER,WL12G PA,20230409,A,20230304,4923.41,MA,GTL8174102A,20231224,Amanda,Walker,8336 PINE ST,Worcester,91817,,8000,Semi-Annual,N,4519,Henry,Miller,henry.miller3@insurancecorp.com,AMANDAWALKER21@email.com,8002070417,Credit Card Declined,20230409,20240111,20231122,PAC,M
FX0V70DK,SARAH LOPEZ,WL10R TX,20240924,C,20240706,800.29,NY,GTL5667687C,20250820,Matthew,Clark,2452 MAIN ST,New York,32797,,12000,Annual,N,8684,Sarah,Lopez,sarah.lopez5@insurancecorp.com,MATTHEWCLARK98@email.com,8006448187,Cancelled,20240924,20240930,20250807,CHECK,M
OMH5EXQ4,NICOLE JONES,SP500 FL,20240221,A,20240108,2692.62,NJ,GTL1495750A,20240908,Ashley,Young,1927 MAPLE ST,Jersey City,78009,,10000,Annual,Y,0261,Nicole,Jones,nicole.jones3@insurancecorp.com,ASHLEYYOUNG27@email.com,8000960008,Check Returned,20240221,20240911,20240818,CHECK,F
MR6PCUMI,DANIEL HARRIS,TRM20 NY,20240405,C,20240316,3108.32,NJ,GTL5306663M,20250204,Michael,Thompson,586 PINE ST,Jersey City,49716,,25000,Monthly,Y,5885,Daniel,Harris,daniel.harris4@insurancecorp.com,MICHAELTHOMPSON32@email.com,8005237817,Cancelled,20240405,20240502,20250203,MAIL,F
7WOWJ54F,NICOLE SCOTT,LIF20 AZ,20251121,R,20251026,1072.94,PA,GTL8378105B,20260307,James,Moore,2330 ELM ST,Jim Thorpe,03189,,12000,Monthly,Y,6185,Nicole,Scott,nicole.scott9@insurancecorp.com,JAMESMOORE87@email.com,8009080815,LP,20251121,,20260211,MAIL,F
CYWP09XQ,ELIZABETH THOMPSON,TRM20 NY,20220313,A,20211229,3936.6,AZ,GTL2797788F,20220529,Brian,Martinez,5234 MAPLE ST,Phoenix,93043,,8000,Semi-Annual,N,5900,Elizabeth,Thompson,elizabeth.thompson5@insurancecorp.com,BRIANMARTINEZ53@email.com,8008010037,Cancelled,20220313,20220314,20220427,DIR,M
L3FBIFM3,HENRY THOMPSON,SP500 FL,20250516,A,20250312,2668.33,CO,GTL2075130C,20260425,Henry,Thompson,1968 MAIN ST,Aurora,69419,20260427,50000,Semi-Annual,Y,6552,Henry,Thompson,henry.thompson2@insurancecorp.com,HENRYTHOMPSON47@email.com,8002384826,Account Closed,20250516,20250807,20260301,PAC,M
22DWFYCT,DANIEL CLARK,UL05G CA,20230502,T,20230331,2167.43,FL,GTL9262202H,20231118,Jane,Allen,9969 PINE ST,Jacksonville,78406,20231107,25000,Quarterly,N,6002,Daniel,Clark,daniel.clark3@insurancecorp.com,JANEALLEN63@email.com,8007795398,Cancelled,20230502,20230822,20231112,DIR,M
2RSMPB9A,GRACE WHITE,PUL99 WA,20221201,T,20220916,4749.39,FL,GTL6004412E,20230529,Elizabeth,Anderson,3614 ELM ST,Orlando,96544,,8000,Annual,Y,2002,Grace,White,grace.white5@insurancecorp.com,ELIZABETHANDERSON73@email.com,8002892062,Cancelled,20221201,20221201,20230508,PAC,F
S1ESVJU1,LAUREN ANDERSON,WL12S PA,20240212,T,20231122,1493.68,WA,GTL0195097A,20240727,Sophia,Moore,6126 PINE ST,Seattle,33804,,12000,Semi-Annual,Y,0345,Lauren,Anderson,lauren.anderson8@insurancecorp.com,SOPHIAMOORE14@email.com,8001789436,Account Closed,20240212,20240223,20240704,MAIL,M
IX010VLB,ANDREW TAYLOR,UL05G CA,20250718,A,20250604,3452.11,MA,GTL5229026N,20260217,Lauren,Anderson,8588 MAPLE ST,Boston,63003,,8000,Quarterly,Y,1076,Andrew,Taylor,andrew.taylor9@insurancecorp.com,LAURENANDERSON80@email.com,8008262077,LP,20250718,,20260113,CHECK,M
JM1GUGDN,CHRIS ANDERSON,TRM20 NY,20240108,R,20231105,1961.89,WA,GTL2786501Y,20240802,Ashley,Moore,8122 MAPLE ST,Seattle,09278,,12000,Semi-Annual,N,0531,Chris,Anderson,chris.anderson9@insurancecorp.com,ASHLEYMOORE62@email.com,8005605461,NSF,20240108,20240108,20240720,MAIL,M
YJ8BI5F4,ROBERT RODRIGUEZ,LIF20 AZ,20240118,R,20231216,3672.56,CA,GTL9763630P,20240901,James,Wilson,9039 PINE ST,Los Angeles,82153,20240819,10000,Monthly,Y,7912,Robert,Rodriguez,robert.rodriguez8@insurancecorp.com,JAMESWILSON20@email.com,8005803624,Cancelled,20240118,20240118,20240804,PAC,M
IMURWOCJ,SOPHIA WHITE,SP500 FL,20250527,A,20250510,4642.07,MI,GTL4966432N,20260131,Daniel,Jones,6686 ELM ST,Warren,02339,20260212,10000,Annual,Y,3612,Sophia,White,sophia.white7@insurancecorp.com,DANIELJONES47@email.com,8008069401,Account Closed,20250527,20250809,20260111,MAIL,M
36CO872W,VICTORIA SMITH,WL12G PA,20231011,C,20230905,2519.84,CA,GTL1883046M,20240124,Ashley,Johnson,8416 ELM ST,San Francisco,75320,,5000,Quarterly,N,4545,Victoria,Smith,victoria.smith5@insurancecorp.com,ASHLEYJOHNSON45@email.com,8000830352,Check Returned,20231011,20240222,20240107,MAIL,F
9UBGWXHO,DAVID ALLEN,WL12S PA,20251116,T,20250912,1001.28,MI,GTL6297981K,20260101,Andrew,Miller,2177 MAPLE ST,Grand Rapids,20118,,8000,Semi-Annual,N,4198,David,Allen,david.allen3@insurancecorp.com,ANDREWMILLER29@email.com,8006674003,LP,20251116,,20251203,DIR,F
OHZV46PR,ASHLEY HARRIS,SP500 FL,20231025,C,20231005,2358.91,AZ,GTL3355683X,20240711,Emily,Davis,8239 MAPLE ST,Phoenix,81760,,10000,Semi-Annual,N,5989,Ashley,Harris,ashley.harris7@insurancecorp.com,EMILYDAVIS87@email.com,8007233126,Check Returned,20231025,20240616,20240531,MAIL,M
L19RVOZG,ELIZABETH ALLEN,UL05G CA,20251006,A,20250904,3842.27,CA,GTL6009744F,20260107,Michael,Thomas,1616 ELM ST,Los Angeles,70937,,25000,Annual,N,4657,Elizabeth,Allen,elizabeth.allen8@insurancecorp.com,MICHAELTHOMAS46@email.com,8006526951,LP,20251006,,20251215,PAC,F
FZKFI5ZZ,ROBERT THOMAS,LIF20 AZ,20250508,T,20250329,981.57,NC,GTL1312893P,20260402,Michael,Rodriguez,3041 MAIN ST,Durham,69744,,25000,Quarterly,N,6687,Robert,Thomas,robert.thomas8@insurancecorp.com,MICHAELRODRIGUEZ65@email.com,8006011340,Check Returned,20250508,20250618,20260212,DIR,F
WBFXMQRY,JANE WALKER,WL10R TX,20230907,A,20230721,1173.36,NC,GTL9158527Z,20240323,Chris,Lopez,3327 MAIN ST,Greensboro,17776,20240407,100000,Annual,Y,5966,Jane,Walker,jane.walker5@insurancecorp.com,CHRISLOPEZ93@email.com,8006576502,RERAT,20230907,,20240209,DIR,M
LVESC9A2,JANE SMITH,WL12G PA,20250416,R,20250404,4425.48,PA,GTL3313928U,20251208,William,Smith,7365 MAPLE ST,Harrisburg,09258,,25000,Quarterly,N,2079,Jane,Smith,jane.smith1@insurancecorp.com,WILLIAMSMITH41@email.com,8008931812,LP,20250416,,20251121,CHECK,M
9RUIP9S5,ASHLEY WILSON,TRM20 NY,20221213,A,20221114,3377.93,OH,GTL6310751Z,20230906,Ryan,White,2597 PINE ST,Cincinnati,61802,,25000,Quarterly,Y,6475,Ashley,Wilson,ashley.wilson3@insurancecorp.com,RYANWHITE71@email.com,8002632196,Account Closed,20221213,20231126,20230818,DIR,M
I8XHN61R,DAVID CLARK,PUL99 WA,20251212,R,20251203,1848.6,PA,GTL8951201X,20260523,William,Taylor,471 ELM ST,Pittsburgh,60149,,25000,Annual,N,3607,David,Clark,david.clark8@insurancecorp.com,WILLIAMTAYLOR28@email.com,8008045451,CONV,20251212,,20260406,MAIL,F
ZP9SGBW2,ELIZABETH DAVIS,PUL99 WA,20260101,R,20251122,4417.29,CO,GTL0390763J,20260605,James,Moore,8686 OAK ST,Aurora,39285,,8000,Annual,Y,3760,Elizabeth,Davis,elizabeth.davis6@insurancecorp.com,JAMESMOORE28@email.com,8000693707,,20260101,,20260416,CHECK,M
ND61XK66,MELISSA JONES,SP500 FL,20250227,A,20241228,758.08,CA,GTL1645992X,20250406,Michael,Miller,9189 MAIN ST,Los Angeles,98889,20250410,5000,Annual,Y,4690,Melissa,Jones,melissa.jones3@insurancecorp.com,MICHAELMILLER75@email.com,8008042134,Cancelled,20250227,20251020,20250315,CHECK,F
M2GYAUTD,JOHN TAYLOR,SP500 FL,20230717,R,20230503,3156.21,GA,GTL3933759J,20240114,Henry,Johnson,3524 MAPLE ST,Savannah,05826,20240125,50000,Annual,N,5227,John,Taylor,john.taylor2@insurancecorp.com,HENRYJOHNSON55@email.com,8000210370,Cancelled,20230717,20240210,20231123,PAC,F
G52V2W07,MEGAN LEWIS,PUL99 WA,20250520,C,20250422,2694.77,AZ,GTL3458487B,20250611,Amanda,Thomas,8301 MAPLE ST,Tucson,92339,,100000,Semi-Annual,Y,5735,Megan,Lewis,megan.lewis5@insurancecorp.com,AMANDATHOMAS85@email.com,8006661169,N/A,20250520,,20250428,CHECK,M
VN6291KB,SOPHIA TAYLOR,LIF20 AZ,20260211,T,20251201,2276.71,GA,GTL7914278Y,20261007,Michael,Miller,1133 MAPLE ST,Augusta,73318,,5000,Quarterly,Y,4225,Sophia,Taylor,sophia.taylor9@insurancecorp.com,MICHAELMILLER89@email.com,8009666889,,20260211,,20260823,PAC,F
DA9RHUEF,AMANDA WHITE,WL12S PA,20240626,C,20240606,518.57,MI,GTL6742566C,20250323,Chris,Wilson,9326 PINE ST,Grand Rapids,12317,,5000,Semi-Annual,Y,5527,Amanda,White,amanda.white2@insurancecorp.com,CHRISWILSON68@email.com,8009941406,NSF,20240626,20240715,20250306,PAC,F
YQTJQLS2,GRACE ANDERSON,UL05G CA,20240414,C,20240208,1407.13,AZ,GTL4799315R,20240516,Matthew,Davis,6259 PINE ST,Phoenix,36497,,8000,Semi-Annual,Y,9232,Grace,Anderson,grace.anderson3@insurancecorp.com,MATTHEWDAVIS97@email.com,8004554595,LP,20240414,,20240512,DIR,M
FOS3XEYJ,EMILY HERNANDEZ,WL12G PA,20240629,C,20240415,3992.94,AZ,GTL4390720F,20250318,Grace,Martinez,4163 MAPLE ST,Mesa,19930,,8000,Quarterly,Y,2611,Emily,Hernandez,emily.hernandez2@insurancecorp.com,GRACEMARTINEZ30@email.com,8008475220,Cancelled,20240629,20241226,20250311,PAC,M
YGSC8S6J,CHRIS THOMPSON,TRM20 NY,20250712,R,20250419,4887.76,OH,GTL7566014L,20260425,Lauren,Allen,7280 OAK ST,Cleveland,10185,,25000,Annual,N,5087,Chris,Thompson,chris.thompson8@insurancecorp.com,LAURENALLEN62@email.com,8005767042,N/A,20250712,,20260312,DIR,F
